Name,Fulladdress,status,Categories,phone,Review Count,Place Id,Average Rating,Reviews,Google Maps URL,Latitude,Longitude,Website,Open Now,Opening Hours,logo,catalog
Ccc shoes and bags,"Al Ghurair Building, Bin Khattab St. Opposite to Mashreq Bank - 7898+8PW - ديرة - دبي - United Arab Emirates",OPERATIONAL,shoe_store,,5,ChIJJbQ5e2ldXz4RaXzOihJnoAw,4.3,https://search.google.com/local/reviews?placeid=ChIJJbQ5e2ldXz4RaXzOihJnoAw,https://maps.google.com/?cid=909840454064700521,25.2683536,55.31684,,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–11:00PM', 'Friday: 10:00AM–11:00PM', 'Saturday: 10:00AM–10:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021630_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021630_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021630_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021630_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021630_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021630_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021631_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021631_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021631_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021631_9.jpg']]"
Alfattan Shopping Centre,34HP+PGV - Jumeirah Beach Residence - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,,5,ChIJ_TgI36oUXz4RktUp2HqUJ3w,4.6,https://search.google.com/local/reviews?placeid=ChIJ_TgI36oUXz4RktUp2HqUJ3w,https://maps.google.com/?cid=8946282440128320914,25.079371,55.1362954,,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–10:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021641_9.jpg']]"
Centrepoint store,Ibn Battuta Gate Building - Jebel Ali Village - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,,5,ChIJ9wXQFbYTXz4RT6RhVjaB9Uk,3.8,https://search.google.com/local/reviews?placeid=ChIJ9wXQFbYTXz4RT6RhVjaB9Uk,https://maps.google.com/?cid=5329307804440306767,25.0405539,55.1165717,http://www.centrepointstores.com/,False,"['Monday: 10:00AM–12:00AM', 'Tuesday: 10:00AM–12:00AM', 'Wednesday: 10:00AM–12:00AM', 'Thursday: 10:00AM–12:00AM', 'Friday: 10:00AM–12:00AM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021647_9.jpg']]"
CROWN MALL,Dubai - Jebel Ali Industrial Area - Jebel Ali Industrial - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,,5,ChIJa9oSdt8TXz4RcaPn3SNKL6k,4.2,https://search.google.com/local/reviews?placeid=ChIJa9oSdt8TXz4RcaPn3SNKL6k,https://maps.google.com/?cid=12191044234222478193,24.9971433,55.1410931,,False,,https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021653_9.jpg']]"
City Centre Me'aisem,E311 - Dubai Production City - City Centre Meaisem - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,,5,ChIJk79DPbptXz4RGHTZvtyE87s,4.3,https://search.google.com/local/reviews?placeid=ChIJk79DPbptXz4RGHTZvtyE87s,https://maps.google.com/?cid=13543314588062807064,25.0403412,55.1968157,http://www.citycentremeaisem.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_My_Business,False,"['Monday: 10:00AM–12:00AM', 'Tuesday: 10:00AM–12:00AM', 'Wednesday: 10:00AM–12:00AM', 'Thursday: 10:00AM–12:00AM', 'Friday: 10:00AM–12:00AM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021702_9.jpg']]"
Pyramid Centre,65 Umm Hureir Road - Oud Metha - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 336 2099,5,ChIJY8-SWNFCXz4RQraig7oZEQ8,4.2,https://search.google.com/local/reviews?placeid=ChIJY8-SWNFCXz4RQraig7oZEQ8,https://maps.google.com/?cid=1085677274036090434,25.2411739,55.3088422,,False,"['Monday: 9:00AM–9:00PM', 'Tuesday: Closed', 'Wednesday: 9:00AM–9:00PM', 'Thursday: 9:00AM–9:00PM', 'Friday: 9:00AM–9:00PM', 'Saturday: 9:00AM–9:00PM', 'Sunday: 9:00AM–9:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021708_9.jpg']]"
Dubai Marina Mall,Sheikh Zayed Rd - Dubai Marina - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 436 1020,5,ChIJ_8ErX6psXz4RtzvrH76xoHs,4.5,https://search.google.com/local/reviews?placeid=ChIJ_8ErX6psXz4RtzvrH76xoHs,https://maps.google.com/?cid=8908315493076253623,25.07643,55.140504,http://www.dubaimarinamall.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–11:00PM', 'Friday: 10:00AM–11:00PM', 'Saturday: 10:00AM–11:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021714_9.jpg']]"
Hamdan Shopping Center,Hamdan Bin Mohammed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,OPERATIONAL,shopping_mall,+971 2 632 8555,5,ChIJ5dbL3mVmXj4REu2d4p7VQL8,3.9,https://search.google.com/local/reviews?placeid=ChIJ5dbL3mVmXj4REu2d4p7VQL8,https://maps.google.com/?cid=13781249738137267474,24.4888667,54.3625821,,False,"['Monday: 8:00AM–11:00PM', 'Tuesday: 8:00AM–11:00PM', 'Wednesday: 8:00AM–11:00PM', 'Thursday: 8:00AM–11:00PM', 'Friday: 8:00AM–11:00PM', 'Saturday: 8:00AM–11:00PM', 'Sunday: 8:00AM–11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021720_9.jpg']]"
Al Souq Shopping Complex,553X+7M4 - Umm Suqeim - Jumeirah 3 - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,,5,ChIJAVKofkFqXz4RUo3sPbZHxs8,4.4,https://search.google.com/local/reviews?placeid=ChIJAVKofkFqXz4RUo3sPbZHxs8,https://maps.google.com/?cid=14971732859288325458,25.1531406,55.1992044,,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–10:00PM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021727_9.jpg']]"
The fairway mall,Unnamed Road - 258V+23X - ملاعب عقارات جميرا للغولف - دبي - United Arab Emirates,OPERATIONAL,shopping_mall,,5,ChIJwzrCthhtXz4RsPnlLyI_CeQ,4.3,https://search.google.com/local/reviews?placeid=ChIJwzrCthhtXz4RsPnlLyI_CeQ,https://maps.google.com/?cid=16431734131503004080,25.0151106,55.1927322,,False,,https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021733_9.jpg']]"
Nakheel Mall,Center of Palm Jumeirah - The Palm Jumeirah - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 800 6254335,5,ChIJv5dZWytrXz4RRyK0_VoDs9E,4.5,https://search.google.com/local/reviews?placeid=ChIJv5dZWytrXz4RRyK0_VoDs9E,https://maps.google.com/?cid=15110424864096526919,25.1143122,55.1387501,https://www.nakheelmall.ae/en?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–10:00PM', 'Friday: 10:00AM–10:00PM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021739_9.jpg']]"
Al Wahda Mall,Al Asalah St - Zone 1E19 - Zone 1 - Abu Dhabi - United Arab Emirates,OPERATIONAL,shopping_mall,+971 2 443 7070,5,ChIJ3XjItzxmXj4RUircWbG4pgE,4.4,https://search.google.com/local/reviews?placeid=ChIJ3XjItzxmXj4RUircWbG4pgE,https://maps.google.com/?cid=118985512028219986,24.4699206,54.3724808,http://alwahda-mall.com/,False,"['Monday: 10:00AM–10:00PM', 'Tuesday: 10:00AM–10:00PM', 'Wednesday: 10:00AM–10:00PM', 'Thursday: 10:00AM–11:00PM', 'Friday: 10:00AM–12:00AM', 'Saturday: 10:00AM–12:00AM', 'Sunday: 10:00AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021743_9.jpg']]"
AL QARAT SHOPPING CENTER,17 Al Khutout St - Al Danah - 3-01 - Abu Dhabi - United Arab Emirates,OPERATIONAL,shopping_mall,+971 2 491 1949,5,ChIJSd3TcP5nXj4Rb_F_M2aSfms,4.1,https://search.google.com/local/reviews?placeid=ChIJSd3TcP5nXj4Rb_F_M2aSfms,https://maps.google.com/?cid=7745789376772174191,24.4849664,54.3593734,,True,"['Monday: 10:00AM–2:00AM', 'Tuesday: 10:00AM–2:00AM', 'Wednesday: 10:00AM–2:00AM', 'Thursday: 10:00AM–2:00AM', 'Friday: 2:00PM–2:00AM', 'Saturday: 10:00AM–2:00AM', 'Sunday: 10:00AM–5:40PM, 7:30PM–2:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021747_9.jpg']]"
Mudon Community Centre,"G55 - G58, Mudon Community Center - Mudon - Dubai - United Arab Emirates",OPERATIONAL,shopping_mall,+971 800 326800,5,ChIJn5fCstFxXz4Rx3lcRF61qms,4.3,https://search.google.com/local/reviews?placeid=ChIJn5fCstFxXz4Rx3lcRF61qms,https://maps.google.com/?cid=7758212724577565127,25.0272982,55.2675058,https://www.dp.ae/,False,"['Monday: 7:30AM–10:00PM', 'Tuesday: 7:30AM–10:00PM', 'Wednesday: 7:30AM–10:00PM', 'Thursday: 7:30AM–10:00PM', 'Friday: 7:30AM–10:00PM', 'Saturday: 7:30AM–10:00PM', 'Sunday: 7:30AM–10:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021752_9.jpg']]"
Al Bassam Centre,786H+M96 - Abu Baker Al Siddique Rd - Deira - Dubai - United Arab Emirates,OPERATIONAL,shopping_mall,+971 4 268 9091,5,ChIJO_dpIttcXz4RQ2tLggdBmbI,4.1,https://search.google.com/local/reviews?placeid=ChIJO_dpIttcXz4RQ2tLggdBmbI,https://maps.google.com/?cid=12869388910694460227,25.2616614,55.3283961,https://al-bassam-center.business.site/,True,"['Monday: 8:30AM–2:00AM', 'Tuesday: 8:30AM–2:00AM', 'Wednesday: 8:30AM–2:00AM', 'Thursday: 8:30AM–2:00AM', 'Friday: 8:30AM–12:30PM, 3:00PM–2:00AM', 'Saturday: 8:30AM–2:00AM', 'Sunday: 8:30AM–2:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021801_9.jpg']]"
Madinat Zayed Shopping Centre,Sultan Bin Zayed The First St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,OPERATIONAL,shopping_mall,+971 2 633 3311,5,ChIJ6wzYcGlmXj4R_MEMo_QqcC8,4.2,https://search.google.com/local/reviews?placeid=ChIJ6wzYcGlmXj4R_MEMo_QqcC8,https://maps.google.com/?cid=3418279347370115580,24.4840002,54.3660039,https://www.madinatzayed-mall.com/,False,"['Monday: 9:00AM–11:00PM', 'Tuesday: 9:00AM–11:00PM', 'Wednesday: 9:00AM–11:00PM', 'Thursday: 9:00AM–11:00PM', 'Friday: 4:00–11:00PM', 'Saturday: 9:00AM–11:00PM', 'Sunday: 9:00AM–11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021807_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/04021808_9.jpg']]"
